epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,4.471293201225604,3083.3646499457045,0.24907933130663645,23.477567672729492,0.001
10.0,0.07950503824415354,33.82615552335172,0.05089467411588493,3.9064269065856934,0.001
20.0,0.03586414598187424,15.9639170922828,0.04144223789365475,3.3992016315460205,0.001
30.0,0.022396650641408666,11.17430904344242,0.043395048642762696,2.6643898487091064,0.001
40.0,0.015549558557886414,9.32524742288479,0.030404626188283157,2.4328317642211914,0.001
50.0,0.01283702890830956,7.368341705881951,0.02696063275765426,2.0254273414611816,0.001
60.0,0.010903080616822344,5.521452934677536,0.02848780348710111,1.9042599201202393,0.001
70.0,0.01063697246626077,4.708707940532434,0.023178598039592567,1.7854371070861816,0.001
80.0,0.015311873809553136,4.498422572971771,0.023669793488849233,1.8537218570709229,0.001
90.0,0.008745207877390979,3.774046312427889,0.021147002133196008,1.6357353925704956,0.001
100.0,0.006839260531582197,3.418502897093195,0.020412781128722336,1.5794930458068848,0.001
110.0,0.007782687754891669,3.0892549083960104,0.019044597438125546,1.4212967157363892,0.001
120.0,0.007057371076095748,2.748131143540489,0.024307152436094243,1.4414160251617432,0.001
