epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,5.675090755551018,2696.3021145028956,0.31054897076319804,45.36547088623047,0.001
10.0,0.009338505357561424,16.12980220455921,0.01621917020336639,1.4414279460906982,0.001
20.0,0.008264436344454302,4.654008557529523,0.01196971424640477,0.8113115429878235,0.001
30.0,0.003024954380086375,2.494876141345639,0.008643383180025438,0.6783756017684937,0.001
40.0,0.004850791090862056,1.6715251946541334,0.01018787038225166,0.7357349395751953,0.001
50.0,0.004721575899186281,1.2627837496834833,0.008217120114117743,0.6279109120368958,0.001
60.0,0.002453411101187403,0.9297293033378925,0.008250258792622237,0.755458414554596,0.001
70.0,0.0022029258641612114,0.8436499602085835,0.010298523429953238,0.7253976464271545,0.001
80.0,0.008629161643015372,0.9375499549519601,0.008720307458208083,0.8188142776489258,0.0005
90.0,0.0019763085778989617,0.6230063333014264,0.007297210800921607,0.5971964597702026,0.0005
100.0,0.0019441708730008726,0.600991991864208,0.007106234578449499,0.5621045231819153,0.0005
