epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,5.97468962024998,3096.7614653716214,0.34101604638004523,40.44435119628906,0.001
10.0,0.04300862176192773,52.09207021352407,0.09060503215738079,8.084671020507812,0.001
20.0,0.0357499197528169,21.031468015103727,0.07101032854909829,5.3539252281188965,0.001
30.0,0.014812636561691761,13.090425702687856,0.06241836799307723,4.536510467529297,0.001
40.0,0.024427210398622463,10.135862999993401,0.08776094651695557,5.670276641845703,0.001
50.0,0.03180219443464601,8.86275241439407,0.05964090890608002,4.7351250648498535,0.001
60.0,0.011943432462175151,7.071296774374472,0.06349573011625277,4.7598981857299805,0.0005
70.0,0.009947039458800006,6.585337616946246,0.05445239923607881,4.417222499847412,0.0005
80.0,0.009027029500921836,6.149749049624881,0.0548907930806782,4.405644416809082,0.0005
90.0,0.008630438430889233,5.7836292189520755,0.05448926070292499,4.56204891204834,0.0005
100.0,0.008389377699711839,5.353849983215332,0.05306970604543967,4.33507776260376,0.0005
110.0,0.008126433286815882,4.875383145100361,0.055378452288179274,4.520810127258301,0.0005
120.0,0.007601340306369034,4.556883484608418,0.05148948038433352,4.467243671417236,0.0005
