epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,9.769187086981695,2028.5559689083616,0.5375030231685322,58.95309066772461,0.001
10.0,1.3017065525054932,817.0059042440878,0.3636358805575925,68.2734603881836,0.001
20.0,0.3402370092031118,409.4067828204181,0.35755191633132843,64.21698760986328,0.001
30.0,0.1798308225902351,110.96358807538007,0.34984326027104123,52.953407287597656,0.001
40.0,0.08839994471620868,59.245881240432325,0.3469859812022881,50.80094909667969,0.001
50.0,0.046391565292268185,38.399813719053526,0.3434347792123277,49.21290588378906,0.001
60.0,0.031155153424353214,26.58259288684742,0.3427014893396978,49.53801345825195,0.001
70.0,0.02354907354188932,18.997645053348027,0.34287382948957806,48.74013900756836,0.001
80.0,0.018700566052182302,14.323850946168642,0.34163402491464223,48.03319549560547,0.001
90.0,0.0161937730437195,11.26272304638012,0.34211628670511385,47.1873664855957,0.001
100.0,0.014504118565772032,9.15791995074298,0.34072153103729497,46.71914291381836,0.001
110.0,0.013069121005970078,7.627209913408434,0.3400546223204453,46.04519271850586,0.001
120.0,0.011935994245514676,6.429054889163456,0.33973343817939344,45.36251449584961,0.001
