epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,10.430249806996938,1611.075898206556,0.5434415228033361,63.548439025878906,0.001
10.0,1.8770045151581636,105.32452908077755,0.27694159672308655,33.93987274169922,0.001
20.0,0.07117009255531671,11.554642780407056,0.17177315711141453,16.494997024536133,0.001
30.0,0.026638909852182542,4.907073724592054,0.1563110330282424,15.949569702148438,0.001
40.0,0.028259818678772128,4.059801809207813,0.15279425941841965,15.111414909362793,0.001
50.0,0.013634171840306875,2.487829266367732,0.15375288391669645,15.654815673828125,0.001
60.0,0.013794361175717534,2.515874653893548,0.15529814449136553,16.216655731201172,0.001
70.0,0.011515795041781825,2.098502161051776,0.15476796721784705,15.948311805725098,0.0005
80.0,0.01025227520715546,1.1805921776874646,0.157469220591886,16.545188903808594,0.0005
90.0,0.010128378112976616,1.0976990467793233,0.1567095281555926,16.37162971496582,0.0005
100.0,0.009275957569479942,1.0449176292161684,0.15701390373088617,16.485759735107422,0.00025
110.0,0.009276072142293324,0.9423777844454791,0.1587142578690894,16.7762508392334,0.00025
120.0,0.0089910423534142,0.9032215769226487,0.15849239301062396,16.749963760375977,0.00025
