epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,8.270932749891834,226.79446895113324,0.3521885140794994,48.7497673034668,0.001
10.0,0.0794257193918854,6.9618276780176345,0.08086466784845203,6.295976638793945,0.001
20.0,0.042070095645242216,5.023701683618848,0.05908502234395131,4.175384998321533,0.001
30.0,0.032890774600179036,4.650837370603702,0.04184906994117432,3.100986957550049,0.001
40.0,0.02685382222634485,3.1387275716052554,0.04043632368858581,2.839423418045044,0.001
50.0,0.025098477233503315,2.3238449660967677,0.037408625403523056,2.957230567932129,0.001
60.0,0.022323254524625868,2.519082277806109,0.042231474099300635,2.6838507652282715,0.001
70.0,0.019901393898349242,2.615363576881674,0.0356204004618922,2.4216482639312744,0.001
80.0,0.023482513915330287,2.2211642718223072,0.032603670775040706,2.442692995071411,0.001
90.0,0.015379697363464069,1.9078538467525055,0.03334741930568179,2.4309568405151367,0.001
100.0,0.016989693093081237,1.7209796645926694,0.03653625285561669,2.5424351692199707,0.0005
110.0,0.011382590319141458,0.21105819660954495,0.030316488670576413,2.4646408557891846,0.0005
120.0,0.01146245030650301,0.9601663977022797,0.025849219039198915,2.3293423652648926,0.0005
