epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,5.97468962024998,3096.7614653716214,0.34101604638004523,40.44435119628906,0.001
17.0,0.021914865736018967,25.684135591661608,0.07335871362296781,6.215234279632568,0.001
34.0,0.017778162748829738,12.177470124734414,0.06541223763562658,4.813560962677002,0.001
51.0,0.012856826362376278,8.504817576021761,0.05826538523655411,4.500712871551514,0.001
68.0,0.023967847942903235,6.761449581867939,0.056666700453454,4.995081424713135,0.001
85.0,0.008622936448837454,5.662995103887609,0.05624910826580691,4.47270393371582,0.001
102.0,0.007720075595519833,4.657364059138942,0.05502321500024804,4.404183387756348,0.001
119.0,0.009466499022233324,4.024618950405636,0.050893271321776484,3.831752300262451,0.001
136.0,0.006444886641425861,3.469591947503992,0.05520631807841577,4.109487056732178,0.001
153.0,0.012402058317250497,3.0243808050413388,0.052482821097736054,3.7287790775299072,0.001
170.0,0.006900901405291783,2.8025120206781335,0.05415142863673977,3.821317434310913,0.001
187.0,0.006859941679883647,2.668421541677939,0.07548899402424399,4.750378131866455,0.001
204.0,0.005015509482473135,2.3602611490198084,0.05534367783882255,3.715339422225952,0.001
205.0,0.004916160892242113,2.2884785110886035,0.0554780623272248,3.8070526123046875,0.001
