epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,9.167350846367913,591.8863297745988,0.4289553274828843,52.75896072387695,0.001
34.0,0.04487032793663644,33.28744892429661,0.123043207469432,10.747377395629883,0.001
68.0,0.013606011494994163,0.9141806853784097,0.11512371134602842,9.75886344909668,0.001
102.0,0.013792687186316864,0.806507087720407,0.11014278763428999,8.6503324508667,0.001
136.0,0.009806451362532538,1.3629193035331932,0.1043018558721788,8.4474515914917,0.001
170.0,0.0373466612016027,3.4830780519021523,0.11267619976860296,7.652634620666504,0.001
204.0,0.011445521238587192,0.6867419470000912,0.10205281261046188,8.076882362365723,0.001
238.0,0.006902142458066747,0.41607325785868876,0.10102515681975897,7.953137397766113,0.001
272.0,0.009421317369954007,2.6089326020833608,0.10016596143950138,8.139007568359375,0.0005
306.0,0.005477198157962915,0.2651370649402206,0.09988712546399744,8.001137733459473,0.0005
340.0,0.005209405979493985,0.24825597534308563,0.09873966181900266,8.044045448303223,0.0005
374.0,0.004838479818725908,0.2589387936366571,0.09874846869685497,8.099760055541992,0.00025
408.0,0.004340527299791575,0.19861313571801056,0.09795057273569414,8.251457214355469,0.00025
410.0,0.004365435572391426,0.20075259160351108,0.09798781112789838,8.328055381774902,0.00025
