epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,6.945988201450657,522.6473918193095,0.35273674905584346,64.4901123046875,0.001
17.0,0.022648826251561577,3.0332256046501365,0.06865451675323739,6.05759859085083,0.001
34.0,0.01863879509068824,2.0867993309691144,0.06444398234074875,4.722901821136475,0.001
51.0,0.030650158629224107,1.9354945582312506,0.05946095999898896,4.195347309112549,0.001
68.0,0.012635913531522493,0.6417978357624363,0.0540750924448204,3.99611234664917,0.001
85.0,0.009640706781096554,0.5601111816393363,0.05206520621098394,3.886711835861206,0.001
102.0,0.00889537995429458,0.5376817625922126,0.051478634040484604,3.714127779006958,0.001
119.0,0.011665422957692597,0.7083794650193808,0.04629459996479842,3.6191294193267822,0.001
136.0,0.019930268058905732,0.8234541570818102,0.050137235048924644,3.7559306621551514,0.001
153.0,0.007944850955863256,0.5135552757495159,0.045135464199393335,3.53877854347229,0.001
170.0,0.008436652849352843,0.3908712952523618,0.0493058259368988,3.871981143951416,0.001
187.0,0.0291177986189723,10.563053007383605,0.0781204224607462,5.116462707519531,0.001
204.0,0.006378792947460268,0.2993562973028905,0.046414315543343826,3.5344109535217285,0.001
205.0,0.006214996779689918,0.2756410655137655,0.051995886160623464,3.8212032318115234,0.001
