epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,5.656412493400132,437.4862154632922,0.3129052937932657,34.4289665222168,0.001
10.0,0.03660528855434256,5.065029614128201,0.04881300451859557,4.036344528198242,0.001
20.0,0.031436042845766975,2.2549150759649095,0.041894379923594044,3.2336995601654053,0.001
30.0,0.027227365449933934,1.194694201458375,0.034314999955399175,3.0447583198547363,0.001
40.0,0.019482135782054263,1.2578752435772576,0.030198031830064653,3.0691115856170654,0.001
50.0,0.014191300420514865,0.6995020708062014,0.02740351266042331,2.8954617977142334,0.001
60.0,0.013594972081913912,0.7235137837734001,0.03757516882464994,3.336651086807251,0.001
70.0,0.016508030920904346,2.121699910366397,0.026164701182433758,2.720618486404419,0.001
80.0,0.009034109488129615,0.6125149590628488,0.027566784543571525,2.742604970932007,0.001
90.0,0.008055024184142761,0.8443982679411252,0.027464584511164132,2.494713544845581,0.001
100.0,0.008875598774999955,0.6489472033204259,0.023129445465046285,2.446798324584961,0.001
110.0,0.02265175132001804,3.101036567761631,0.027342851116722112,2.4814436435699463,0.001
120.0,0.007627056105400374,0.35556381611750393,0.023763566588356506,2.300002336502075,0.001
