epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,10.75211981180552,1613.533382931271,0.6758057443142245,103.53659057617188,0.001
10.0,7.584183811497044,32.163782026961044,0.4467391019175285,72.21688079833984,0.001
20.0,5.158986975695636,15.746630503680255,0.35710320884862745,49.02994918823242,0.001
30.0,1.202408012183937,21.278710751920134,0.40988111295377416,155.3154754638672,0.001
40.0,0.6286724048691827,8.696810320261362,0.262050880346693,61.36475372314453,0.001
50.0,0.4055731331979906,8.876496255719983,0.2158933604585665,42.43720245361328,0.001
60.0,0.27515739411921114,7.459842893239614,0.17836875932924953,28.40106773376465,0.001
70.0,0.16571539221583187,5.4024297430708605,0.1540418714826316,20.548297882080078,0.001
80.0,0.10083435592619149,12.996505275932519,0.15009804048431236,17.523502349853516,0.001
90.0,0.0651684970066354,6.20283497475289,0.15751392177769244,16.947301864624023,0.001
100.0,0.05035654419177287,4.9102677603025695,0.15964154604942707,16.727075576782227,0.001
110.0,0.0430651152858863,8.626865232313001,0.15991068920249127,16.57706642150879,0.001
120.0,0.037180755871373254,8.067073419931772,0.1573965262149689,16.211029052734375,0.001
130.0,0.03322345360710814,7.894976716428189,0.15509208155017823,16.149160385131836,0.001
140.0,0.030141920153353666,5.850741639008393,0.15226111621027943,15.704636573791504,0.001
150.0,0.026910906808601844,4.895456576991726,0.14983098295274283,15.572826385498047,0.001
160.0,0.024278513805286304,4.473291984764305,0.14552340874258157,15.039185523986816,0.001
170.0,0.02167476778094833,3.7992320138054927,0.14303926010195891,14.96765422821045,0.001
180.0,0.018863173775576256,3.5070469134562723,0.13778314635602715,14.336828231811523,0.001
190.0,0.0163714925683028,3.3555478147558264,0.13394494922749742,14.081222534179688,0.001
200.0,0.02523001598546634,6.166167290146286,0.1286240113488678,13.439582824707031,0.001
210.0,0.013403610401862377,4.748257327724147,0.12638857379284335,13.349525451660156,0.001
220.0,0.01277589376613095,3.7605443258543274,0.12447197304302549,13.079959869384766,0.001
230.0,0.0112057409274417,3.3532812891779717,0.12119244953804217,12.806950569152832,0.001
240.0,0.012789649974454094,2.850259237031679,0.11983679259721393,12.643828392028809,0.001
250.0,0.010432968001712013,2.7957153603837295,0.11580377203198454,12.231182098388672,0.001
260.0,0.009765312050444048,2.7018102529886607,0.11573577304368941,12.227649688720703,0.001
270.0,0.008270681830676826,2.4101754497837375,0.11314726984619279,11.994614601135254,0.001
280.0,0.007764953508268337,5.110413360595703,0.11156448910018579,11.7966890335083,0.001
290.0,0.0074695432256605175,2.956172085452724,0.10981988789883142,11.655374526977539,0.001
300.0,0.0071971383977782084,3.629188568527634,0.10983612012754397,11.657576560974121,0.001
