epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,5.730458371335475,477.39837745460306,0.30439520562979994,31.24939727783203,0.001
10.0,0.04298577726635233,3.0183465313267064,0.046023038632114995,3.360422134399414,0.001
20.0,0.03466782619939347,2.072603497081742,0.05274548839034354,4.197042942047119,0.001
30.0,0.027659795935262126,3.0506768836938276,0.03928148360389071,3.1250951290130615,0.001
40.0,0.017924613309988183,2.267395145920713,0.032818679966021065,2.6908791065216064,0.001
50.0,0.021898648978487867,1.196942808545234,0.03344178738186711,2.8845057487487793,0.001
60.0,0.013117013787527112,0.7141159877813921,0.027612872189765263,2.2482810020446777,0.001
70.0,0.009841177225630717,0.5052536487119078,0.02477471745595022,1.9800715446472168,0.001
80.0,0.011603704476764993,0.6988067994476745,0.026808402280446175,1.5733133554458618,0.001
90.0,0.008827070537307318,0.7313992971619123,0.02156011653423354,1.5809367895126343,0.001
100.0,0.008586039738621721,0.5554196070059846,0.020667177268542943,1.4963245391845703,0.001
110.0,0.008403554885975412,2.3981090587538643,0.021270287363420133,1.3169883489608765,0.001
120.0,0.008012524111246741,0.339036598352852,0.019894420197044325,1.279676079750061,0.001
