epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,0.516499836007754,255.39528112792968,0.33028798103237667,48.64217758178711,0.001
5.0,0.006557840234733054,8.115319832120623,0.034716353683966944,3.8535714149475098,0.001
10.0,0.0010682728179686126,1.6577574332101004,0.03890239435282754,2.455737352371216,0.001
15.0,0.0005663189382092761,0.806268830708095,0.014276944541248159,1.0294135808944702,0.001
20.0,0.0003753849803248332,0.5018088369596572,0.011607159634119095,1.1054071187973022,0.001
25.0,0.0004134482920441466,0.35404949663934254,0.01076900348325786,0.94288170337677,0.001
30.0,0.0005748164507538258,0.264974397284644,0.017095630916191575,1.491493821144104,0.001
35.0,0.0004524378432626171,0.23192627851735978,0.04416544393364518,2.617377996444702,0.001
40.0,0.0002457902410893612,0.17747054123878478,0.009415938288486463,0.8136262893676758,0.001
45.0,0.00023958788625895978,0.144094604577337,0.009504259348683528,0.9200950860977173,0.001
50.0,0.0003193417360030469,0.12543573262577964,0.009439231051489206,0.9651705622673035,0.001
55.0,0.00021947401866228097,0.10719037418138413,0.008460891318198712,0.7038487195968628,0.001
60.0,0.0002460104162982177,0.09534796257246109,0.00951343751572754,0.8044223785400391,0.001
65.0,0.0002364001417077989,0.12768128112242336,0.009677677104976898,0.8825244307518005,0.001
70.0,0.0005613123750081286,0.0858438904214473,0.018026885522185634,1.3531657457351685,0.0005
75.0,0.00019373162425333811,0.0708436520028682,0.007841947268210291,0.6558985114097595,0.0005
80.0,0.0001978521219210788,0.08450382549705959,0.007418784838219298,0.6040187478065491,0.0005
