epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,0.5642485609849294,43.29333300199963,0.31871292178336136,34.294498443603516,0.001
10.0,0.0039312672024326666,0.4083445149830409,0.06826505300719761,4.584257125854492,0.001
20.0,0.00241091393998691,0.2044515459310441,0.038478892165055345,3.4291374683380127,0.001
30.0,0.002581697955705403,0.13163653300489697,0.03747861891877293,2.6276395320892334,0.001
40.0,0.004994262074452958,0.15937417107820512,0.04239689081905865,2.867619514465332,0.001
50.0,0.0012442966902717239,0.10468750724622182,0.026759370853495452,2.364337682723999,0.001
60.0,0.0017039997069431202,0.07535185058202062,0.027557881020972015,2.4273483753204346,0.001
70.0,0.0010431612646207213,0.16437766072295962,0.038736510798135206,2.8904788494110107,0.001
80.0,0.0010386874798818358,0.04755929931501548,0.02383775516033942,2.220052719116211,0.001
90.0,0.0008401495469512329,0.0532912276408502,0.02353498702643707,2.16402268409729,0.001
100.0,0.0007649722879841214,0.0822466907628945,0.023288975530750593,2.177187442779541,0.001
110.0,0.000890720757123615,0.1457507352740282,0.020663803137808565,1.8829174041748047,0.001
120.0,0.0032865806501691363,0.6959764237858,0.0245669054385643,2.1581716537475586,0.001
