epoch,train_data_loss,train_physics_loss,validation_one_step_rmse_c,validation_rollout_rmse_c,learning_rate
1.0,4.984342751079544,4504.305211789636,0.28641994153301265,29.108043670654297,0.001
10.0,0.06371401674671523,42.8507460192824,0.061587861515220305,4.003271102905273,0.001
20.0,0.021483467763800418,17.23785369902504,0.034729646917547735,2.9026246070861816,0.001
30.0,0.014786135044279705,13.454858995680643,0.03672505688201336,2.900589942932129,0.001
40.0,0.011918788209097265,10.336638430739,0.029252896502284954,2.671058416366577,0.001
50.0,0.025968394716158798,8.396470160465903,0.05864465134643416,4.248988628387451,0.001
60.0,0.009145699405834136,6.749483055865903,0.029522192345367605,2.8767898082733154,0.001
70.0,0.016288462371842283,5.579663669924939,0.036941304508210954,2.6871371269226074,0.0005
80.0,0.006528755313353649,4.617087421638165,0.02528574601395376,2.4004452228546143,0.0005
90.0,0.007174364165996263,4.126069584408322,0.026719541503952685,2.6593804359436035,0.0005
100.0,0.01131285238996666,3.7883810080156364,0.033795620621125254,2.702267646789551,0.0005
110.0,0.0057035014457626695,3.418731954935435,0.027238926074810276,2.3322365283966064,0.0005
120.0,0.006445623951528983,3.089095248586883,0.03008395122770408,2.403275966644287,0.0005
